image_id,image_index,trial,eval_direction_index,carrier_mode,epsilon,k,seed,stability_seed,payload_seed,direction_seed,eval_direction_seed,heldout_direction_seed,num_stability_directions,num_eval_directions,heldout_eval,eval_protocol,vae_name,resolution,bit_accuracy,psnr,ssim,lpips
cifar10_00005_frog,5,0,1,topk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,32.95988481768252,0.9715669964979129,0.060164034366607666
cifar10_00005_frog,5,0,1,random,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,35.77525765224246,0.9708400400216374,0.06955834478139877
cifar10_00005_frog,5,0,1,bottomk,2.0,20,123,123,456,789,988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,35.497307771914315,0.9737968992402561,0.06747648864984512
cifar10_00005_frog,5,0,2,topk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,90.0,28.824375815368846,0.9632284837368763,0.11938229203224182
cifar10_00005_frog,5,0,2,random,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,30.67133757840862,0.9506162154279457,0.18787992000579834
cifar10_00005_frog,5,0,2,bottomk,2.0,20,123,123,456,789,989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,30.096266153650983,0.9618409785163268,0.10615638643503189
cifar10_00005_frog,5,1,0,topk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,37.31547825739988,0.9792553521474693,0.041552212089300156
cifar10_00005_frog,5,1,0,random,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.61520267487017,0.979034525676767,0.0449996218085289
cifar10_00005_frog,5,1,0,bottomk,2.0,20,123,123,456,789,1987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,39.522015076248515,0.9816507562069399,0.0381636768579483
cifar10_00005_frog,5,1,1,topk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,35.961108307908454,0.9772650155212862,0.05165182054042816
cifar10_00005_frog,5,1,1,random,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,37.97787264864239,0.9751757939931206,0.0687316507101059
cifar10_00005_frog,5,1,1,bottomk,2.0,20,123,123,456,789,1988,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,85.0,36.97510507313882,0.9801861704850986,0.055598653852939606
cifar10_00005_frog,5,1,2,topk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,95.0,36.94781845828856,0.9801868912329228,0.036440011113882065
cifar10_00005_frog,5,1,2,random,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,39.21875379606557,0.9780623972406244,0.05908697471022606
cifar10_00005_frog,5,1,2,bottomk,2.0,20,123,123,456,789,1989,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,100.0,38.47633363553362,0.9825041260513655,0.03212854638695717
cifar10_00006_automobile,6,0,0,topk,2.0,20,123,123,456,789,987,987,3,3,True,heldout_direction,stabilityai/sd-vae-ft-mse,256,90.0,34.62012289677136,0.9729684772704584,0.04531801864504814
